Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
B,W^+,2,H^+,vv,B -- (v) -- H^+ -- (v) -- W^+, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,H^0,vv,B -- (v) -- H^0 -- (v) -- W^+, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,q,jj,B -- (j) -- q -- (j) -- W^+, 2j_l,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,l,lE,B -- (l) -- l -- (E) -- W^+, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,nu,lE,B -- (E) -- nu -- (l) -- W^+, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,b_L,tb,B -- (b) -- b_L -- (t) -- W^+, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,t_L,tb,B -- (t) -- t_L -- (b) -- W^+, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,tau_L,TE,B -- (T) -- tau_L -- (E) -- W^+, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^+,2,nu_tau,TE,B -- (E) -- nu_tau -- (T) -- W^+, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
B,W^0,2,H^+,vv,B -- (v) -- H^+ -- (v) -- W^0, 2v,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,H^0,vv,B -- (v) -- H^0 -- (v) -- W^0, 2v,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,q,jj,B -- (j) -- q -- (j) -- W^0, 2j_l,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,l,ll,B -- (l) -- l -- (l) -- W^0, 2l,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,nu,E,B -- (E) -- nu -- (E) -- W^0, MET,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,b_L,bb,B -- (b) -- b_L -- (b) -- W^0, 2b,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,t_L,tt,B -- (t) -- t_L -- (t) -- W^0, 2t,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,tau_L,TT,B -- (T) -- tau_L -- (T) -- W^0, 2tau,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,W^0,2,nu_tau,E,B -- (E) -- nu_tau -- (E) -- W^0, MET,"{'bb', 'TT', 'vv', 'E', 'tt', 'jj', 'll'}","['vv', 'E', 'TT', 'll', 'bb', 'tt', 'jj']","[1, 1, 1, 1, 1, 1, 1]","['vv', 'E', '(LL)', '(JJ)']"
B,G,2,q,jj,B -- (j) -- q -- (j) -- G, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,d,jj,B -- (j) -- d -- (j) -- G, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,u,jj,B -- (j) -- u -- (j) -- G, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,b_L,bb,B -- (b) -- b_L -- (b) -- G, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,t_L,tt,B -- (t) -- t_L -- (t) -- G, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,t,tt,B -- (t) -- t -- (t) -- G, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,G,2,b,bb,B -- (b) -- b -- (b) -- G, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
B,H^+,1,-,v,B -- (v) -- H^+, 1v,{'v'},['v'],[1],['v']
B,H^0,1,-,v,B -- (v) -- H^0, 1v,{'v'},['v'],[1],['v']
B,q,1,-,j,B -- (j) -- q, 1j_l,{'j'},['j'],[1],['j']
B,d,1,-,j,B -- (j) -- d, 1j_l,{'j'},['j'],[1],['j']
B,u,1,-,j,B -- (j) -- u, 1j_l,{'j'},['j'],[1],['j']
B,l,1,-,l,B -- (l) -- l, 1l,{'l'},['l'],[1],['l']
B,nu,1,-,E,B -- (E) -- nu, MET,{'E'},['E'],[1],['E']
B,e,1,-,l,B -- (l) -- e, 1l,{'l'},['l'],[1],['l']
B,b_L,1,-,b,B -- (b) -- b_L, 1b,{'b'},['b'],[1],['b']
B,t_L,1,-,t,B -- (t) -- t_L, 1t,{'t'},['t'],[1],['t']
B,t,1,-,t,B -- (t) -- t, 1t,{'t'},['t'],[1],['t']
B,b,1,-,b,B -- (b) -- b, 1b,{'b'},['b'],[1],['b']
B,tau_L,1,-,T,B -- (T) -- tau_L, 1tau,{'T'},['T'],[1],['T']
B,nu_tau,1,-,E,B -- (E) -- nu_tau, MET,{'E'},['E'],[1],['E']
B,tau,1,-,T,B -- (T) -- tau, 1tau,{'T'},['T'],[1],['T']
W^+,B,2,H^+,vv,W^+ -- (v) -- H^+ -- (v) -- B, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,H^0,vv,W^+ -- (v) -- H^0 -- (v) -- B, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,q,jj,W^+ -- (j) -- q -- (j) -- B, 2j_l,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,l,lE,W^+ -- (E) -- l -- (l) -- B, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,nu,lE,W^+ -- (l) -- nu -- (E) -- B, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,b_L,tb,W^+ -- (t) -- b_L -- (b) -- B, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,t_L,tb,W^+ -- (b) -- t_L -- (t) -- B, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,tau_L,TE,W^+ -- (E) -- tau_L -- (T) -- B, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,B,2,nu_tau,TE,W^+ -- (T) -- nu_tau -- (E) -- B, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,H^+,vv,W^+ -- (v) -- H^+ -- (v) -- W^0, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,H^0,vv,W^+ -- (v) -- H^0 -- (v) -- W^0, 2v,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,q,jj,W^+ -- (j) -- q -- (j) -- W^0, 2j_l,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,l,lE,W^+ -- (E) -- l -- (l) -- W^0, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,nu,lE,W^+ -- (l) -- nu -- (E) -- W^0, 1l + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,b_L,tb,W^+ -- (t) -- b_L -- (b) -- W^0, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,t_L,tb,W^+ -- (b) -- t_L -- (t) -- W^0, 1t + 1b,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,tau_L,TE,W^+ -- (E) -- tau_L -- (T) -- W^0, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,W^0,2,nu_tau,TE,W^+ -- (T) -- nu_tau -- (E) -- W^0, 1tau + MET,"{'tb', 'vv', 'lE', 'jj', 'TE'}","['LE', 'vv', 'tb', 'jj']","[2, 1, 1, 1]","['LE', 'vv', 'tb', 'jj']"
W^+,G,2,q,jj,W^+ -- (j) -- q -- (j) -- G, 2j_l,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
W^+,G,2,b_L,tb,W^+ -- (t) -- b_L -- (b) -- G, 1t + 1b,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
W^+,G,2,t_L,tb,W^+ -- (b) -- t_L -- (t) -- G, 1t + 1b,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
W^+,H^+,1,-,v,W^+ -- (v) -- H^+, 1v,{'v'},['v'],[1],['v']
W^+,H^0,1,-,v,W^+ -- (v) -- H^0, 1v,{'v'},['v'],[1],['v']
W^+,q,1,-,j,W^+ -- (j) -- q, 1j_l,{'j'},['j'],[1],['j']
W^+,d,3,H^+ B,vvj,W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d, 1j_l + 2v,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,H^0 B,vvj,W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d, 1j_l + 2v,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,q B,jjj,W^+ -- (j) -- q -- (j) -- B -- (j) -- d, 3j_l,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,q G,jjj,W^+ -- (j) -- q -- (j) -- G -- (j) -- d, 3j_l,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,l B,jlE,W^+ -- (E) -- l -- (l) -- B -- (j) -- d, 1j_l + 1l + MET,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,nu B,jlE,W^+ -- (l) -- nu -- (E) -- B -- (j) -- d, 1j_l + 1l + MET,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,b_L B,tbj,W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,b_L G,tbj,W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,t_L B,tbj,W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,t_L G,tbj,W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,tau_L B,jTE,W^+ -- (E) -- tau_L -- (T) -- B -- (j) -- d, 1j_l + 1tau + MET,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,d,3,nu_tau B,jTE,W^+ -- (T) -- nu_tau -- (E) -- B -- (j) -- d, 1j_l + 1tau + MET,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,u,3,H^+ B,vvj,W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u, 1j_l + 2v,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,u,3,H^0 B,vvj,W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- u, 1j_l + 2v,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
W^+,u,3,q B,jjj,W^+ -- (j) -- q -- (j) -- B -- (j) -- u, 3j_l,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
