Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
G,l,3,b_L B,bbl,G -- (b) -- b_L -- (b) -- B -- (l) -- l, 2b + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,b_L W^+,tbX,G -- (b) -- b_L -- (t) -- W^+ -- (X) -- l, 1t + 1b + MET,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,b_L W^0,bbl,G -- (b) -- b_L -- (b) -- W^0 -- (l) -- l, 2b + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,t_L B,ttl,G -- (t) -- t_L -- (t) -- B -- (l) -- l, 2t + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,t_L W^+,tbX,G -- (t) -- t_L -- (b) -- W^+ -- (X) -- l, 1t + 1b + MET,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,t_L W^0,ttl,G -- (t) -- t_L -- (t) -- W^0 -- (l) -- l, 2t + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,t B,ttl,G -- (t) -- t -- (t) -- B -- (l) -- l, 2t + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,b B,bbl,G -- (b) -- b -- (b) -- B -- (l) -- l, 2b + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,nu,3,q B,jjX,G -- (j) -- q -- (j) -- B -- (X) -- nu, 2j_l + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,q W^+,jjl,G -- (j) -- q -- (j) -- W^+ -- (l) -- nu, 2j_l + 1l,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,q W^0,jjX,G -- (j) -- q -- (j) -- W^0 -- (X) -- nu, 2j_l + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,d B,jjX,G -- (j) -- d -- (j) -- B -- (X) -- nu, 2j_l + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,u B,jjX,G -- (j) -- u -- (j) -- B -- (X) -- nu, 2j_l + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,b_L B,bbX,G -- (b) -- b_L -- (b) -- B -- (X) -- nu, 2b + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,b_L W^+,tbl,G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu, 1t + 1b + 1l,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,b_L W^0,bbX,G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu, 2b + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,t_L B,ttX,G -- (t) -- t_L -- (t) -- B -- (X) -- nu, 2t + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,t_L W^+,tbl,G -- (t) -- t_L -- (b) -- W^+ -- (l) -- nu, 1t + 1b + 1l,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,t_L W^0,ttX,G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu, 2t + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,t B,ttX,G -- (t) -- t -- (t) -- B -- (X) -- nu, 2t + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,nu,3,b B,bbX,G -- (b) -- b -- (b) -- B -- (X) -- nu, 2b + MET,"{'bbX', 'jjX', 'tbl', 'ttX', 'jjl'}","['tbl', 'jjl', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['tbl', 'jjl', '(JJ)X']"
G,e,3,q B,jjl,G -- (j) -- q -- (j) -- B -- (l) -- e, 2j_l + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,d B,jjl,G -- (j) -- d -- (j) -- B -- (l) -- e, 2j_l + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,u B,jjl,G -- (j) -- u -- (j) -- B -- (l) -- e, 2j_l + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,b_L B,bbl,G -- (b) -- b_L -- (b) -- B -- (l) -- e, 2b + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,t_L B,ttl,G -- (t) -- t_L -- (t) -- B -- (l) -- e, 2t + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,t B,ttl,G -- (t) -- t -- (t) -- B -- (l) -- e, 2t + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,e,3,b B,bbl,G -- (b) -- b -- (b) -- B -- (l) -- e, 2b + 1l,"{'ttl', 'jjl', 'bbl'}","['jjl', 'bbl', 'ttl']","[1, 1, 1]",['(JJ)l']
G,b_L,1,-,b,G -- (b) -- b_L, 1b,{'b'},['b'],[1],['b']
G,t_L,1,-,t,G -- (t) -- t_L, 1t,{'t'},['t'],[1],['t']
G,t,1,-,t,G -- (t) -- t, 1t,{'t'},['t'],[1],['t']
G,b,1,-,b,G -- (b) -- b, 1b,{'b'},['b'],[1],['b']
G,tau_L,3,q B,jjT,G -- (j) -- q -- (j) -- B -- (T) -- tau_L, 2j_l + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,q W^+,jjX,G -- (j) -- q -- (j) -- W^+ -- (X) -- tau_L, 2j_l + MET,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,q W^0,jjT,G -- (j) -- q -- (j) -- W^0 -- (T) -- tau_L, 2j_l + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,d B,jjT,G -- (j) -- d -- (j) -- B -- (T) -- tau_L, 2j_l + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,u B,jjT,G -- (j) -- u -- (j) -- B -- (T) -- tau_L, 2j_l + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,b_L B,bbT,G -- (b) -- b_L -- (b) -- B -- (T) -- tau_L, 2b + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,b_L W^+,tbX,G -- (b) -- b_L -- (t) -- W^+ -- (X) -- tau_L, 1t + 1b + MET,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,b_L W^0,bbT,G -- (b) -- b_L -- (b) -- W^0 -- (T) -- tau_L, 2b + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,t_L B,ttT,G -- (t) -- t_L -- (t) -- B -- (T) -- tau_L, 2t + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,t_L W^+,tbX,G -- (t) -- t_L -- (b) -- W^+ -- (X) -- tau_L, 1t + 1b + MET,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,t_L W^0,ttT,G -- (t) -- t_L -- (t) -- W^0 -- (T) -- tau_L, 2t + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,t B,ttT,G -- (t) -- t -- (t) -- B -- (T) -- tau_L, 2t + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,tau_L,3,b B,bbT,G -- (b) -- b -- (b) -- B -- (T) -- tau_L, 2b + 1tau,"{'tbX', 'jjX', 'jjT', 'bbT', 'ttT'}","['jjT', 'bbT', 'ttT', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)T', 'tbX', 'jjX']"
G,nu_tau,3,q B,jjX,G -- (j) -- q -- (j) -- B -- (X) -- nu_tau, 2j_l + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,q W^+,jjT,G -- (j) -- q -- (j) -- W^+ -- (T) -- nu_tau, 2j_l + 1tau,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,q W^0,jjX,G -- (j) -- q -- (j) -- W^0 -- (X) -- nu_tau, 2j_l + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,d B,jjX,G -- (j) -- d -- (j) -- B -- (X) -- nu_tau, 2j_l + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,u B,jjX,G -- (j) -- u -- (j) -- B -- (X) -- nu_tau, 2j_l + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,b_L B,bbX,G -- (b) -- b_L -- (b) -- B -- (X) -- nu_tau, 2b + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,b_L W^+,tbT,G -- (b) -- b_L -- (t) -- W^+ -- (T) -- nu_tau, 1t + 1b + 1tau,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,b_L W^0,bbX,G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu_tau, 2b + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,t_L B,ttX,G -- (t) -- t_L -- (t) -- B -- (X) -- nu_tau, 2t + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,t_L W^+,tbT,G -- (t) -- t_L -- (b) -- W^+ -- (T) -- nu_tau, 1t + 1b + 1tau,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,t_L W^0,ttX,G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu_tau, 2t + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,t B,ttX,G -- (t) -- t -- (t) -- B -- (X) -- nu_tau, 2t + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,nu_tau,3,b B,bbX,G -- (b) -- b -- (b) -- B -- (X) -- nu_tau, 2b + MET,"{'bbX', 'jjX', 'jjT', 'tbT', 'ttX'}","['jjT', 'tbT', 'bbX', 'jjX', 'ttX']","[1, 1, 1, 1, 1]","['jjT', 'tbT', '(JJ)X']"
G,tau,3,q B,jjT,G -- (j) -- q -- (j) -- B -- (T) -- tau, 2j_l + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,d B,jjT,G -- (j) -- d -- (j) -- B -- (T) -- tau, 2j_l + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,u B,jjT,G -- (j) -- u -- (j) -- B -- (T) -- tau, 2j_l + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,b_L B,bbT,G -- (b) -- b_L -- (b) -- B -- (T) -- tau, 2b + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,t_L B,ttT,G -- (t) -- t_L -- (t) -- B -- (T) -- tau, 2t + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,t B,ttT,G -- (t) -- t -- (t) -- B -- (T) -- tau, 2t + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
G,tau,3,b B,bbT,G -- (b) -- b -- (b) -- B -- (T) -- tau, 2b + 1tau,"{'bbT', 'ttT', 'jjT'}","['bbT', 'ttT', 'jjT']","[1, 1, 1]",['(JJ)T']
H^+,B,1,-,v,H^+ -- (v) -- B, 1v,{'v'},['v'],[1],['v']
H^+,W^+,1,-,v,H^+ -- (v) -- W^+, 1v,{'v'},['v'],[1],['v']
H^+,W^0,1,-,v,H^+ -- (v) -- W^0, 1v,{'v'},['v'],[1],['v']
H^+,G,2,b_L,tb,H^+ -- (t) -- b_L -- (b) -- G, 1t + 1b,{'tb'},['tb'],[1],['tb']
H^+,G,2,t_L,tb,H^+ -- (b) -- t_L -- (t) -- G, 1t + 1b,{'tb'},['tb'],[1],['tb']
H^+,G,2,t,tb,H^+ -- (b) -- t -- (t) -- G, 1t + 1b,{'tb'},['tb'],[1],['tb']
H^+,G,2,b,tb,H^+ -- (t) -- b -- (b) -- G, 1t + 1b,{'tb'},['tb'],[1],['tb']
H^+,H^0,2,B,vv,H^+ -- (v) -- B -- (v) -- H^0, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,W^+,vv,H^+ -- (v) -- W^+ -- (v) -- H^0, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,W^0,vv,H^+ -- (v) -- W^0 -- (v) -- H^0, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,b_L,tb,H^+ -- (t) -- b_L -- (b) -- H^0, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,t_L,tb,H^+ -- (b) -- t_L -- (t) -- H^0, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,t,tb,H^+ -- (b) -- t -- (t) -- H^0, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,H^0,2,b,tb,H^+ -- (t) -- b -- (b) -- H^0, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^+,q,2,B,vj,H^+ -- (v) -- B -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^+,q,2,W^+,vj,H^+ -- (v) -- W^+ -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^+,q,2,W^0,vj,H^+ -- (v) -- W^0 -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^+,d,2,B,vj,H^+ -- (v) -- B -- (j) -- d, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^+,u,2,B,vj,H^+ -- (v) -- B -- (j) -- u, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^+,l,2,B,vl,H^+ -- (v) -- B -- (l) -- l, 1l + 1v,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,l,2,W^+,vX,H^+ -- (v) -- W^+ -- (X) -- l, 1v + MET,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,l,2,W^0,vl,H^+ -- (v) -- W^0 -- (l) -- l, 1l + 1v,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,nu,2,B,vX,H^+ -- (v) -- B -- (X) -- nu, 1v + MET,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,nu,2,W^+,vl,H^+ -- (v) -- W^+ -- (l) -- nu, 1l + 1v,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,nu,2,W^0,vX,H^+ -- (v) -- W^0 -- (X) -- nu, 1v + MET,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^+,e,2,B,vl,H^+ -- (v) -- B -- (l) -- e, 1l + 1v,{'vl'},['vl'],[1],['vl']
H^+,b_L,1,-,t,H^+ -- (t) -- b_L, 1t,{'t'},['t'],[1],['t']
H^+,t_L,1,-,b,H^+ -- (b) -- t_L, 1b,{'b'},['b'],[1],['b']
H^+,t,1,-,b,H^+ -- (b) -- t, 1b,{'b'},['b'],[1],['b']
H^+,b,1,-,t,H^+ -- (t) -- b, 1t,{'t'},['t'],[1],['t']
H^+,tau_L,2,B,vT,H^+ -- (v) -- B -- (T) -- tau_L, 1tau + 1v,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,tau_L,2,W^+,vX,H^+ -- (v) -- W^+ -- (X) -- tau_L, 1v + MET,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,tau_L,2,W^0,vT,H^+ -- (v) -- W^0 -- (T) -- tau_L, 1tau + 1v,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,nu_tau,2,B,vX,H^+ -- (v) -- B -- (X) -- nu_tau, 1v + MET,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,nu_tau,2,W^+,vT,H^+ -- (v) -- W^+ -- (T) -- nu_tau, 1tau + 1v,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,nu_tau,2,W^0,vX,H^+ -- (v) -- W^0 -- (X) -- nu_tau, 1v + MET,"{'vT', 'vX'}","['vX', 'vT']","[1, 1]","['vX', 'vT']"
H^+,tau,2,B,vT,H^+ -- (v) -- B -- (T) -- tau, 1tau + 1v,{'vT'},['vT'],[1],['vT']
H^0,B,1,-,v,H^0 -- (v) -- B, 1v,{'v'},['v'],[1],['v']
H^0,W^+,1,-,v,H^0 -- (v) -- W^+, 1v,{'v'},['v'],[1],['v']
H^0,W^0,1,-,v,H^0 -- (v) -- W^0, 1v,{'v'},['v'],[1],['v']
H^0,G,2,b_L,bb,H^0 -- (b) -- b_L -- (b) -- G, 2b,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
H^0,G,2,t_L,tt,H^0 -- (t) -- t_L -- (t) -- G, 2t,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
H^0,G,2,t,tt,H^0 -- (t) -- t -- (t) -- G, 2t,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
H^0,G,2,b,bb,H^0 -- (b) -- b -- (b) -- G, 2b,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
H^0,H^+,2,B,vv,H^0 -- (v) -- B -- (v) -- H^+, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,W^+,vv,H^0 -- (v) -- W^+ -- (v) -- H^+, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,W^0,vv,H^0 -- (v) -- W^0 -- (v) -- H^+, 2v,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,b_L,tb,H^0 -- (b) -- b_L -- (t) -- H^+, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,t_L,tb,H^0 -- (t) -- t_L -- (b) -- H^+, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,t,tb,H^0 -- (t) -- t -- (b) -- H^+, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,H^+,2,b,tb,H^0 -- (b) -- b -- (t) -- H^+, 1t + 1b,"{'vv', 'tb'}","['tb', 'vv']","[1, 1]","['tb', 'vv']"
H^0,q,2,B,vj,H^0 -- (v) -- B -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^0,q,2,W^+,vj,H^0 -- (v) -- W^+ -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^0,q,2,W^0,vj,H^0 -- (v) -- W^0 -- (j) -- q, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^0,d,2,B,vj,H^0 -- (v) -- B -- (j) -- d, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^0,u,2,B,vj,H^0 -- (v) -- B -- (j) -- u, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
H^0,l,2,B,vl,H^0 -- (v) -- B -- (l) -- l, 1l + 1v,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,l,2,W^+,vX,H^0 -- (v) -- W^+ -- (X) -- l, 1v + MET,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,l,2,W^0,vl,H^0 -- (v) -- W^0 -- (l) -- l, 1l + 1v,"{'vl', 'vX'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,nu,2,B,vX,H^0 -- (v) -- B -- (X) -- nu, 1v + MET,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,nu,2,W^+,vl,H^0 -- (v) -- W^+ -- (l) -- nu, 1l + 1v,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,nu,2,W^0,vX,H^0 -- (v) -- W^0 -- (X) -- nu, 1v + MET,"{'vX', 'vl'}","['vX', 'vl']","[1, 1]","['vX', 'vl']"
H^0,e,2,B,vl,H^0 -- (v) -- B -- (l) -- e, 1l + 1v,{'vl'},['vl'],[1],['vl']
H^0,b_L,1,-,b,H^0 -- (b) -- b_L, 1b,{'b'},['b'],[1],['b']
H^0,t_L,1,-,t,H^0 -- (t) -- t_L, 1t,{'t'},['t'],[1],['t']
